clip_filename,true,class,S,mu_train,sigma_train,Z,pred_calibrated
23rse_r1kyQ_20_30.wav,inline-4,inline-6,0.9501066207885742,0.8355164315019336,0.1490218882127996,0.7689487139164999,V8
23rse_r1kyQ_20_30.wav,inline-4,single-cylinder,0.9725359678268433,0.8928431330657587,0.10703693341497987,0.7445358552278136,V8
1Ki18dfU3Xs_0_10.wav,V6,V6,0.9943118095397949,0.9021455347537994,0.11851058048137818,0.7777050320032629,V8
1Ki18dfU3Xs_0_10.wav,V6,V8,0.9906818866729736,0.8839512297085353,0.09698742899610638,1.1004586683983866,V8
1Ki18dfU3Xs_0_10.wav,V6,inline-4,0.9770405888557434,0.8774213542540868,0.14316579181627107,0.6958312690331843,V8
1Ki18dfU3Xs_0_10.wav,V6,inline-6,0.9883389472961426,0.8355164315019336,0.1490218882127996,1.0255038211298344,V8
1Ki18dfU3Xs_0_10.wav,V6,single-cylinder,0.9891335964202881,0.8928431330657587,0.10703693341497987,0.8996003555260067,V8
0fC1YhLcxwU_10_20.wav,V8,V6,0.9562497735023499,0.9021455347537994,0.11851058048137818,0.4565350918777411,single-cylinder
0fC1YhLcxwU_10_20.wav,V8,V8,0.9379205703735352,0.8839512297085353,0.09698742899610638,0.556457071020683,single-cylinder
0fC1YhLcxwU_10_20.wav,V8,inline-4,0.9185546636581421,0.8774213542540868,0.14316579181627107,0.287312415083366,single-cylinder
0fC1YhLcxwU_10_20.wav,V8,inline-6,0.9159018397331238,0.8355164315019336,0.1490218882127996,0.5394201428745946,single-cylinder
0fC1YhLcxwU_10_20.wav,V8,single-cylinder,0.9638593196868896,0.8928431330657587,0.10703693341497987,0.6634736661018,single-cylinder
0tnbGdeER9Y_20_30.wav,inline-4,V6,0.9807354211807251,0.9021455347537994,0.11851058048137818,0.6631465824207541,inline-6
0tnbGdeER9Y_20_30.wav,inline-4,V8,0.9717953205108643,0.8839512297085353,0.09698742899610638,0.9057265638607191,inline-6
0tnbGdeER9Y_20_30.wav,inline-4,inline-4,0.9476326704025269,0.8774213542540868,0.14316579181627107,0.490419640458136,inline-6
0tnbGdeER9Y_20_30.wav,inline-4,inline-6,0.980316698551178,0.8355164315019336,0.1490218882127996,0.9716711335885987,inline-6
0tnbGdeER9Y_20_30.wav,inline-4,single-cylinder,0.9854840040206909,0.8928431330657587,0.10703693341497987,0.865503784527959,inline-6
1OulOUPg7-8_3_13.wav,single-cylinder,V6,0.9784880876541138,0.9021455347537994,0.11851058048137818,0.6441834356917203,V8
1OulOUPg7-8_3_13.wav,single-cylinder,V8,0.9727947115898132,0.8839512297085353,0.09698742899610638,0.9160309000957698,V8
1OulOUPg7-8_3_13.wav,single-cylinder,inline-4,0.9656804203987122,0.8774213542540868,0.14316579181627107,0.616481528338074,V8
1OulOUPg7-8_3_13.wav,single-cylinder,inline-6,0.9587131142616272,0.8355164315019336,0.1490218882127996,0.8267019310866052,V8
1OulOUPg7-8_3_13.wav,single-cylinder,single-cylinder,0.9709282517433167,0.8928431330657587,0.10703693341497987,0.729515655823431,V8
2Hd_hZG7q1g_30_40.wav,V8,V6,0.9655016660690308,0.9021455347537994,0.11851058048137818,0.5346031641890963,V8
2Hd_hZG7q1g_30_40.wav,V8,V8,0.9632920026779175,0.8839512297085353,0.09698742899610638,0.8180521309887214,V8
2Hd_hZG7q1g_30_40.wav,V8,inline-4,0.9594811797142029,0.8774213542540868,0.14316579181627107,0.573180397489268,V8
2Hd_hZG7q1g_30_40.wav,V8,inline-6,0.9433074593544006,0.8355164315019336,0.1490218882127996,0.7233234603667358,V8
2Hd_hZG7q1g_30_40.wav,V8,single-cylinder,0.9588565826416016,0.8928431330657587,0.10703693341497987,0.6167352470750461,V8
-XQpiO0WKXI_30_40.wav,inline-6,V6,0.9237374663352966,0.9021455347537994,0.11851058048137818,0.18219412556915102,inline-6
-XQpiO0WKXI_30_40.wav,inline-6,V8,0.9298157095909119,0.8839512297085353,0.09698742899610638,0.4728909752233743,inline-6
-XQpiO0WKXI_30_40.wav,inline-6,inline-4,0.8986117243766785,0.8774213542540868,0.14316579181627107,0.1480128028753255,inline-6
-XQpiO0WKXI_30_40.wav,inline-6,inline-6,0.9159218072891235,0.8355164315019336,0.1490218882127996,0.5395541336342019,inline-6
-XQpiO0WKXI_30_40.wav,inline-6,single-cylinder,0.9232010841369629,0.8928431330657587,0.10703693341497987,0.2836212707393913,inline-6
1sAdC4A1dHM_2_12.wav,inline-6,V6,0.9893959760665894,0.9021455347537994,0.11851058048137818,0.736224908851069,V8
1sAdC4A1dHM_2_12.wav,inline-6,V8,0.9893585443496704,0.8839512297085353,0.09698742899610638,1.0868141957383644,V8
1sAdC4A1dHM_2_12.wav,inline-6,inline-4,0.9791471362113953,0.8774213542540868,0.14316579181627107,0.7105453102082944,V8
1sAdC4A1dHM_2_12.wav,inline-6,inline-6,0.9845114946365356,0.8355164315019336,0.1490218882127996,0.9998199923613958,V8
1sAdC4A1dHM_2_12.wav,inline-6,single-cylinder,0.9686861038208008,0.8928431330657587,0.10703693341497987,0.708568232808021,V8
-aDCGqtwmp4_30_40.wav,V8,V6,0.9279752373695374,0.9021455347537994,0.11851058048137818,0.21795271368024893,single-cylinder
-aDCGqtwmp4_30_40.wav,V8,V8,0.9244941473007202,0.8839512297085353,0.09698742899610638,0.41802239745743225,single-cylinder
-aDCGqtwmp4_30_40.wav,V8,inline-4,0.8949350118637085,0.8774213542540868,0.14316579181627107,0.12233130126572028,single-cylinder
-aDCGqtwmp4_30_40.wav,V8,inline-6,0.896792471408844,0.8355164315019336,0.1490218882127996,0.4111881861234355,single-cylinder
-aDCGqtwmp4_30_40.wav,V8,single-cylinder,0.9411912560462952,0.8928431330657587,0.10703693341497987,0.4516957038846755,single-cylinder
1xhMLMD3_Rw_30_40.wav,inline-4,V6,0.9729178547859192,0.9021455347537994,0.11851058048137818,0.5971814478053321,V8
1xhMLMD3_Rw_30_40.wav,inline-4,V8,0.9666390419006348,0.8839512297085353,0.09698742899610638,0.8525621624161104,V8
1xhMLMD3_Rw_30_40.wav,inline-4,inline-4,0.964332640171051,0.8774213542540868,0.14316579181627107,0.6070674063570998,V8
1xhMLMD3_Rw_30_40.wav,inline-4,inline-6,0.9467446208000183,0.8355164315019336,0.1490218882127996,0.7463882697503713,V8
1xhMLMD3_Rw_30_40.wav,inline-4,single-cylinder,0.9688941836357117,0.8928431330657587,0.10703693341497987,0.7105122329607922,V8
1PjxXh6-3GM_19_29.wav,inline-4,V6,0.9331398010253906,0.9021455347537994,0.11851058048137818,0.2615316383203556,inline-6
1PjxXh6-3GM_19_29.wav,inline-4,V8,0.926135778427124,0.8839512297085353,0.09698742899610638,0.4349486232930476,inline-6
1PjxXh6-3GM_19_29.wav,inline-4,inline-4,0.9094310402870178,0.8774213542540868,0.14316579181627107,0.22358473785420724,inline-6
1PjxXh6-3GM_19_29.wav,inline-4,inline-6,0.9264940023422241,0.8355164315019336,0.1490218882127996,0.6104980411359224,inline-6
1PjxXh6-3GM_19_29.wav,inline-4,single-cylinder,0.9554674625396729,0.8928431330657587,0.10703693341497987,0.5850721566463511,inline-6
2IujTXI0Vic_24_34.wav,single-cylinder,V6,0.8896142840385437,0.9021455347537994,0.11851058048137818,-0.1057395100450529,V8
2IujTXI0Vic_24_34.wav,single-cylinder,V8,0.875308632850647,0.8839512297085353,0.09698742899610638,-0.08911048521798981,V8
2IujTXI0Vic_24_34.wav,single-cylinder,inline-4,0.7890816330909729,0.8774213542540868,0.14316579181627107,-0.6170448962869772,V8
2IujTXI0Vic_24_34.wav,single-cylinder,inline-6,0.8189910650253296,0.8355164315019336,0.1490218882127996,-0.11089220969342535,V8
2IujTXI0Vic_24_34.wav,single-cylinder,single-cylinder,0.883152186870575,0.8928431330657587,0.10703693341497987,-0.09053833930025021,V8
2C9E3bkphLk_7_17.wav,inline-6,V6,0.9073891043663025,0.9021455347537994,0.11851058048137818,0.04424558205017809,single-cylinder
2C9E3bkphLk_7_17.wav,inline-6,V8,0.9010860323905945,0.8839512297085353,0.09698742899610638,0.17667034645022936,single-cylinder
2C9E3bkphLk_7_17.wav,inline-6,inline-4,0.8435245752334595,0.8774213542540868,0.14316579181627107,-0.2367659102820325,single-cylinder
2C9E3bkphLk_7_17.wav,inline-6,inline-6,0.8698800206184387,0.8355164315019336,0.1490218882127996,0.23059424040738769,single-cylinder
2C9E3bkphLk_7_17.wav,inline-6,single-cylinder,0.9228312969207764,0.8928431330657587,0.10703693341497987,0.28016650793566944,single-cylinder
0nVK517qUfY_30_40.wav,V8,V6,0.9685922861099243,0.9021455347537994,0.11851058048137818,0.5606820174724045,V8
0nVK517qUfY_30_40.wav,V8,V8,0.9692758917808533,0.8839512297085353,0.09698742899610638,0.8797497052503922,V8
0nVK517qUfY_30_40.wav,V8,inline-4,0.9508625268936157,0.8774213542540868,0.14316579181627107,0.5129798935054131,V8
0nVK517qUfY_30_40.wav,V8,inline-6,0.9575240015983582,0.8355164315019336,0.1490218882127996,0.8187224813726744,V8
0nVK517qUfY_30_40.wav,V8,single-cylinder,0.9646527171134949,0.8928431330657587,0.10703693341497987,0.6708860367788377,V8
4CZ6vWHPVr0_30_40.wav,inline-4,V6,0.9358869791030884,0.9021455347537994,0.11851058048137818,0.28471250594026754,V8
4CZ6vWHPVr0_30_40.wav,inline-4,V8,0.923910915851593,0.8839512297085353,0.09698742899610638,0.4120089227714437,V8
4CZ6vWHPVr0_30_40.wav,inline-4,inline-4,0.913133442401886,0.8774213542540868,0.14316579181627107,0.24944567899033818,V8
4CZ6vWHPVr0_30_40.wav,inline-4,inline-6,0.880756139755249,0.8355164315019336,0.1490218882127996,0.3035776072620572,V8
4CZ6vWHPVr0_30_40.wav,inline-4,single-cylinder,0.9269506931304932,0.8928431330657587,0.10703693341497987,0.3186522537272271,V8
4uvzX9zT1sM_16_26.wav,single-cylinder,V6,0.8967634439468384,0.9021455347537994,0.11851058048137818,-0.04541443291476206,single-cylinder
4uvzX9zT1sM_16_26.wav,single-cylinder,V8,0.8711785674095154,0.8839512297085353,0.09698742899610638,-0.13169399819364974,single-cylinder
4uvzX9zT1sM_16_26.wav,single-cylinder,inline-4,0.8832330703735352,0.8774213542540868,0.14316579181627107,0.04059430710170384,single-cylinder
4uvzX9zT1sM_16_26.wav,single-cylinder,inline-6,0.8401679992675781,0.8355164315019336,0.1490218882127996,0.03121399024955479,single-cylinder
4uvzX9zT1sM_16_26.wav,single-cylinder,single-cylinder,0.8977236747741699,0.8928431330657587,0.10703693341497987,0.04559680058741482,single-cylinder
4uce6jNWxOE_3_13.wav,inline-6,V6,0.9169546961784363,0.9021455347537994,0.11851058048137818,0.12496066903464233,inline-6
4uce6jNWxOE_3_13.wav,inline-6,V8,0.9135584235191345,0.8839512297085353,0.09698742899610638,0.30526836433397747,inline-6
4uce6jNWxOE_3_13.wav,inline-6,inline-4,0.9016605615615845,0.8774213542540868,0.14316579181627107,0.16930865257675884,inline-6
4uce6jNWxOE_3_13.wav,inline-6,inline-6,0.9106093049049377,0.8355164315019336,0.1490218882127996,0.5039049921027265,inline-6
4uce6jNWxOE_3_13.wav,inline-6,single-cylinder,0.9216798543930054,0.8928431330657587,0.10703693341497987,0.26940907598172065,inline-6
-o5bunA7WrE_13_23.wav,V6,V6,0.9272329807281494,0.9021455347537994,0.11851058048137818,0.21168950377634865,inline-6
-o5bunA7WrE_13_23.wav,V6,V8,0.9228746891021729,0.8839512297085353,0.09698742899610638,0.40132478813517275,inline-6
-o5bunA7WrE_13_23.wav,V6,inline-4,0.899352490901947,0.8774213542540868,0.14316579181627107,0.15318698950099097,inline-6
-o5bunA7WrE_13_23.wav,V6,inline-6,0.9105821847915649,0.8355164315019336,0.1490218882127996,0.5037230046531106,inline-6
-o5bunA7WrE_13_23.wav,V6,single-cylinder,0.9390053153038025,0.8928431330657587,0.10703693341497987,0.4312734003605468,inline-6
0sAtwaNRb-M_19_29.wav,inline-4,V6,0.9599024057388306,0.9021455347537994,0.11851058048137818,0.4873562406869367,single-cylinder
0sAtwaNRb-M_19_29.wav,inline-4,V8,0.9473605155944824,0.8839512297085353,0.09698742899610638,0.6537887079004092,single-cylinder
0sAtwaNRb-M_19_29.wav,inline-4,inline-4,0.9065825343132019,0.8774213542540868,0.14316579181627107,0.20368818339326805,single-cylinder
0sAtwaNRb-M_19_29.wav,inline-4,inline-6,0.9310622811317444,0.8355164315019336,0.1490218882127996,0.6411531270720023,single-cylinder
0sAtwaNRb-M_19_29.wav,inline-4,single-cylinder,0.9773880839347839,0.8928431330657587,0.10703693341497987,0.7898670876644635,single-cylinder
1LyfGGAQJVM_24_34.wav,inline-6,V6,0.8182364106178284,0.9021455347537994,0.11851058048137818,-0.7080306567999293,single-cylinder
1LyfGGAQJVM_24_34.wav,inline-6,V8,0.8046835660934448,0.8839512297085353,0.09698742899610638,-0.817298328614039,single-cylinder
1LyfGGAQJVM_24_34.wav,inline-6,inline-4,0.7569430470466614,0.8774213542540868,0.14316579181627107,-0.841529988965792,single-cylinder
1LyfGGAQJVM_24_34.wav,inline-6,inline-6,0.7442625761032104,0.8355164315019336,0.1490218882127996,-0.6123520275653388,single-cylinder
1LyfGGAQJVM_24_34.wav,inline-6,single-cylinder,0.8290039300918579,0.8928431330657587,0.10703693341497987,-0.5964221968729015,single-cylinder
1wXyarewk3I_20_30.wav,inline-6,V6,0.9835863709449768,0.9021455347537994,0.11851058048137818,0.6872030822933514,V8
1wXyarewk3I_20_30.wav,inline-6,V8,0.9839680790901184,0.8839512297085353,0.09698742899610638,1.0312351860115634,V8
1wXyarewk3I_20_30.wav,inline-6,inline-4,0.9668948650360107,0.8774213542540868,0.14316579181627107,0.6249643133797487,V8
1wXyarewk3I_20_30.wav,inline-6,inline-6,0.9719619750976562,0.8355164315019336,0.1490218882127996,0.9156073999067963,V8
1wXyarewk3I_20_30.wav,inline-6,single-cylinder,0.9819493889808655,0.8928431330657587,0.10703693341497987,0.832481397515788,V8
-G3JJn9fYlQ_29_39.wav,inline-6,V6,0.9300441145896912,0.9021455347537994,0.11851058048137818,0.2354100344675595,single-cylinder
-G3JJn9fYlQ_29_39.wav,inline-6,V8,0.9119145274162292,0.8839512297085353,0.09698742899610638,0.2883187851986107,single-cylinder
-G3JJn9fYlQ_29_39.wav,inline-6,inline-4,0.8974472284317017,0.8774213542540868,0.14316579181627107,0.13987890489450588,single-cylinder
-G3JJn9fYlQ_29_39.wav,inline-6,inline-6,0.8680800795555115,0.8355164315019336,0.1490218882127996,0.218515873366722,single-cylinder
-G3JJn9fYlQ_29_39.wav,inline-6,single-cylinder,0.9312933683395386,0.8928431330657587,0.10703693341497987,0.3592239991098134,single-cylinder
1MxLu5GVvq4_14_24.wav,V6,V6,0.9334006309509277,0.9021455347537994,0.11851058048137818,0.2637325382271626,inline-6
1MxLu5GVvq4_14_24.wav,V6,V8,0.9173341989517212,0.8839512297085353,0.09698742899610638,0.3441989295801008,inline-6
1MxLu5GVvq4_14_24.wav,V6,inline-4,0.8831369280815125,0.8774213542540868,0.14316579181627107,0.03992276195950893,inline-6
1MxLu5GVvq4_14_24.wav,V6,inline-6,0.8881973624229431,0.8355164315019336,0.1490218882127996,0.3535113636849272,inline-6
1MxLu5GVvq4_14_24.wav,V6,single-cylinder,0.9288084506988525,0.8928431330657587,0.10703693341497987,0.3360084831060798,inline-6
0ftUishODRM_30_40.wav,inline-6,V6,0.9129524827003479,0.9021455347537994,0.11851058048137818,0.09118973093078876,inline-4
0ftUishODRM_30_40.wav,inline-6,V8,0.9069530963897705,0.8839512297085353,0.09698742899610638,0.23716338209314308,inline-4
0ftUishODRM_30_40.wav,inline-6,inline-4,0.9297046661376953,0.8774213542540868,0.14316579181627107,0.36519416559163237,inline-4
0ftUishODRM_30_40.wav,inline-6,inline-6,0.8816308975219727,0.8355164315019336,0.1490218882127996,0.3094476024501097,inline-4
0ftUishODRM_30_40.wav,inline-6,single-cylinder,0.9009354710578918,0.8928431330657587,0.10703693341497987,0.0756032309031065,inline-4
4PPRE4teQwc_26_36.wav,inline-4,V6,0.9219309687614441,0.9021455347537994,0.11851058048137818,0.1669507813334319,inline-6
4PPRE4teQwc_26_36.wav,inline-4,V8,0.9249089956283569,0.8839512297085353,0.09698742899610638,0.42229973867505927,inline-6
4PPRE4teQwc_26_36.wav,inline-4,inline-4,0.8996812701225281,0.8774213542540868,0.14316579181627107,0.1554834823741138,inline-6
4PPRE4teQwc_26_36.wav,inline-4,inline-6,0.911618709564209,0.8355164315019336,0.1490218882127996,0.5106785249801912,inline-6
4PPRE4teQwc_26_36.wav,inline-4,single-cylinder,0.9227971434593201,0.8928431330657587,0.10703693341497987,0.27984742684499686,inline-6
4M5pY9cI56I_30_40.wav,inline-4,V6,0.9903948903083801,0.9021455347537994,0.11851058048137818,0.7446538123104334,V8
4M5pY9cI56I_30_40.wav,inline-4,V8,0.9812375903129578,0.8839512297085353,0.09698742899610638,1.0030821686007168,V8
4M5pY9cI56I_30_40.wav,inline-4,inline-4,0.9784224033355713,0.8774213542540868,0.14316579181627107,0.7054831171618294,V8
4M5pY9cI56I_30_40.wav,inline-4,inline-6,0.9659961462020874,0.8355164315019336,0.1490218882127996,0.8755741607154515,V8
4M5pY9cI56I_30_40.wav,inline-4,single-cylinder,0.9912206530570984,0.8928431330657587,0.10703693341497987,0.9190988274106489,V8
0vqER9OHzbY_0_10.wav,single-cylinder,V6,0.935598611831665,0.9021455347537994,0.11851058048137818,0.2822792441145975,single-cylinder
0vqER9OHzbY_0_10.wav,single-cylinder,V8,0.9232841730117798,0.8839512297085353,0.09698742899610638,0.4055468189060201,single-cylinder
0vqER9OHzbY_0_10.wav,single-cylinder,inline-4,0.8879938125610352,0.8774213542540868,0.14316579181627107,0.07384765713108518,single-cylinder
0vqER9OHzbY_0_10.wav,single-cylinder,inline-6,0.8812850713729858,0.8355164315019336,0.1490218882127996,0.3071269624881936,single-cylinder
0vqER9OHzbY_0_10.wav,single-cylinder,single-cylinder,0.936320424079895,0.8928431330657587,0.10703693341497987,0.4061896172377792,single-cylinder
-GUxKaSGwHc_10_20.wav,V8,V6,0.9706556797027588,0.9021455347537994,0.11851058048137818,0.578093067055093,V8
-GUxKaSGwHc_10_20.wav,V8,V8,0.9776827692985535,0.8839512297085353,0.09698742899610638,0.9664297792013956,V8
-GUxKaSGwHc_10_20.wav,V8,inline-4,0.9750534892082214,0.8774213542540868,0.14316579181627107,0.6819515592064676,V8
-GUxKaSGwHc_10_20.wav,V8,inline-6,0.9757826328277588,0.8355164315019336,0.1490218882127996,0.9412456318197266,V8
-GUxKaSGwHc_10_20.wav,V8,single-cylinder,0.9660958647727966,0.8928431330657587,0.10703693341497987,0.6843687442262447,V8
474QDF2iZV0_10_20.wav,V6,V6,0.9297629594802856,0.9021455347537994,0.11851058048137818,0.233037629334925,inline-6
474QDF2iZV0_10_20.wav,V6,V8,0.9257655143737793,0.8839512297085353,0.09698742899610638,0.4311309733442116,inline-6
474QDF2iZV0_10_20.wav,V6,inline-4,0.9135792851448059,0.8774213542540868,0.14316579181627107,0.25255984989152724,inline-6
474QDF2iZV0_10_20.wav,V6,inline-6,0.9027962684631348,0.8355164315019336,0.1490218882127996,0.45147620774424263,inline-6
474QDF2iZV0_10_20.wav,V6,single-cylinder,0.9265029430389404,0.8928431330657587,0.10703693341497987,0.314469117334326,inline-6
-bVAV1p3gzQ_30_40.wav,inline-4,V6,0.7332645654678345,0.9021455347537994,0.11851058048137818,-1.425028622760831,inline-6
-bVAV1p3gzQ_30_40.wav,inline-4,V8,0.7194448113441467,0.8839512297085353,0.09698742899610638,-1.696162276566717,inline-6
-bVAV1p3gzQ_30_40.wav,inline-4,inline-4,0.7076504230499268,0.8774213542540868,0.14316579181627107,-1.1858344723998886,inline-6
-bVAV1p3gzQ_30_40.wav,inline-4,inline-6,0.7525181174278259,0.8355164315019336,0.1490218882127996,-0.556953847984989,inline-6
-bVAV1p3gzQ_30_40.wav,inline-4,single-cylinder,0.7774677872657776,0.8928431330657587,0.10703693341497987,-1.0779021980447943,inline-6
2D17MQOjKwA_30_40.wav,V6,V6,0.7528075575828552,0.9021455347537994,0.11851058048137818,-1.2601235819143592,inline-6
2D17MQOjKwA_30_40.wav,V6,V8,0.7692163586616516,0.8839512297085353,0.09698742899610638,-1.182987034860877,inline-6
2D17MQOjKwA_30_40.wav,V6,inline-4,0.777332603931427,0.8774213542540868,0.14316579181627107,-0.6991107935274561,inline-6
2D17MQOjKwA_30_40.wav,V6,inline-6,0.7518128752708435,0.8355164315019336,0.1490218882127996,-0.5616863216198377,inline-6
2D17MQOjKwA_30_40.wav,V6,single-cylinder,0.7112066149711609,0.8928431330657587,0.10703693341497987,-1.6969518118610234,inline-6
-Xw6zT-Mp4o_30_40.wav,single-cylinder,V6,0.9648748636245728,0.9021455347537994,0.11851058048137818,0.5293141643216414,V8
-Xw6zT-Mp4o_30_40.wav,single-cylinder,V8,0.9603012204170227,0.8839512297085353,0.09698742899610638,0.7872153277880216,V8
-Xw6zT-Mp4o_30_40.wav,single-cylinder,inline-4,0.956342339515686,0.8774213542540868,0.14316579181627107,0.5512558849454823,V8
-Xw6zT-Mp4o_30_40.wav,single-cylinder,inline-6,0.9467097520828247,0.8355164315019336,0.1490218882127996,0.7461542858865794,V8
-Xw6zT-Mp4o_30_40.wav,single-cylinder,single-cylinder,0.9582393765449524,0.8928431330657587,0.10703693341497987,0.6109689561607103,V8
0uPdfqKETrk_4_14.wav,V8,V6,0.8817939162254333,0.9021455347537994,0.11851058048137818,-0.17172828321066222,inline-6
0uPdfqKETrk_4_14.wav,V8,V8,0.8875060081481934,0.8839512297085353,0.09698742899610638,0.03665195042752109,inline-6
0uPdfqKETrk_4_14.wav,V8,inline-4,0.8988630175590515,0.8774213542540868,0.14316579181627107,0.14976806283781388,inline-6
0uPdfqKETrk_4_14.wav,V8,inline-6,0.866844654083252,0.8355164315019336,0.1490218882127996,0.21022564508498554,inline-6
0uPdfqKETrk_4_14.wav,V8,single-cylinder,0.828672468662262,0.8928431330657587,0.10703693341497987,-0.5995188983479978,inline-6
2ejDhClqinY_30_40.wav,inline-6,V6,0.8599606156349182,0.9021455347537994,0.11851058048137818,-0.35595909620499944,inline-6
2ejDhClqinY_30_40.wav,inline-6,V8,0.8803070187568665,0.8839512297085353,0.09698742899610638,-0.037574054590262314,inline-6
2ejDhClqinY_30_40.wav,inline-6,inline-4,0.8828653693199158,0.8774213542540868,0.14316579181627107,0.03802594877423923,inline-6
2ejDhClqinY_30_40.wav,inline-6,inline-6,0.908753514289856,0.8355164315019336,0.1490218882127996,0.49145185090757704,inline-6
2ejDhClqinY_30_40.wav,inline-6,single-cylinder,0.86269211769104,0.8928431330657587,0.10703693341497987,-0.2816879595926372,inline-6
23eEF1by0BU_25_35.wav,V6,V6,0.8256592154502869,0.9021455347537994,0.11851058048137818,-0.6453965459694211,inline-6
23eEF1by0BU_25_35.wav,V6,V8,0.8236018419265747,0.8839512297085353,0.09698742899610638,-0.6222392778798519,inline-6
23eEF1by0BU_25_35.wav,V6,inline-4,0.791458010673523,0.8774213542540868,0.14316579181627107,-0.6004461155838346,inline-6
23eEF1by0BU_25_35.wav,V6,inline-6,0.807650089263916,0.8355164315019336,0.1490218882127996,-0.1869949614262375,inline-6
23eEF1by0BU_25_35.wav,V6,single-cylinder,0.8232865333557129,0.8928431330657587,0.10703693341497987,-0.6498373738004654,inline-6
0SeZ6CgMOes_7_17.wav,single-cylinder,V6,0.9361554980278015,0.9021455347537994,0.11851058048137818,0.28697828612312076,single-cylinder
0SeZ6CgMOes_7_17.wav,single-cylinder,V8,0.9166328310966492,0.8839512297085353,0.09698742899610638,0.33696739594392017,single-cylinder
0SeZ6CgMOes_7_17.wav,single-cylinder,inline-4,0.8283742070198059,0.8774213542540868,0.14316579181627107,-0.3425898506343234,single-cylinder
0SeZ6CgMOes_7_17.wav,single-cylinder,inline-6,0.8897613883018494,0.8355164315019336,0.1490218882127996,0.3640066399001423,single-cylinder
0SeZ6CgMOes_7_17.wav,single-cylinder,single-cylinder,0.9610361456871033,0.8928431330657587,0.10703693341497987,0.637097966521161,single-cylinder
4ci8PnX4LJ8_24_34.wav,V8,V6,0.9830889701843262,0.9021455347537994,0.11851058048137818,0.6830059822654024,V8
4ci8PnX4LJ8_24_34.wav,V8,V8,0.9732996821403503,0.8839512297085353,0.09698742899610638,0.921237456819295,V8
4ci8PnX4LJ8_24_34.wav,V8,inline-4,0.9743984341621399,0.8774213542540868,0.14316579181627107,0.6773760594465654,V8
4ci8PnX4LJ8_24_34.wav,V8,inline-6,0.9511963725090027,0.8355164315019336,0.1490218882127996,0.7762614096117277,V8
4ci8PnX4LJ8_24_34.wav,V8,single-cylinder,0.9772835373878479,0.8928431330657587,0.10703693341497987,0.7888903542734693,V8
14MSWz121Gg_30_40.wav,inline-6,V6,0.9672286510467529,0.9021455347537994,0.11851058048137818,0.5491755759577951,V8
14MSWz121Gg_30_40.wav,inline-6,V8,0.9604136943817139,0.8839512297085353,0.09698742899610638,0.7883750034888352,V8
14MSWz121Gg_30_40.wav,inline-6,inline-4,0.9659007787704468,0.8774213542540868,0.14316579181627107,0.6180207114693167,V8
14MSWz121Gg_30_40.wav,inline-6,inline-6,0.9379576444625854,0.8355164315019336,0.1490218882127996,0.6874239361023822,V8
14MSWz121Gg_30_40.wav,inline-6,single-cylinder,0.9571560025215149,0.8928431330657587,0.10703693341497987,0.6008474589459379,V8
-bE3b6j_Ois_30_40.wav,inline-6,V6,0.8422682285308838,0.9021455347537994,0.11851058048137818,-0.5052486113872702,inline-6
-bE3b6j_Ois_30_40.wav,inline-6,V8,0.8401380777359009,0.8839512297085353,0.09698742899610638,-0.45174052375791274,inline-6
-bE3b6j_Ois_30_40.wav,inline-6,inline-4,0.8469172120094299,0.8774213542540868,0.14316579181627107,-0.21306865178941484,inline-6
-bE3b6j_Ois_30_40.wav,inline-6,inline-6,0.8177492618560791,0.8355164315019336,0.1490218882127996,-0.11922523502375282,inline-6
-bE3b6j_Ois_30_40.wav,inline-6,single-cylinder,0.8353445529937744,0.8928431330657587,0.10703693341497987,-0.537184486116241,inline-6
4rs7pa7W60g_30_40.wav,V6,V6,0.9610429406166077,0.9021455347537994,0.11851058048137818,0.4969801483004541,V8
4rs7pa7W60g_30_40.wav,V6,V8,0.9613626599311829,0.8839512297085353,0.09698742899610638,0.798159421524157,V8
4rs7pa7W60g_30_40.wav,V6,inline-4,0.9430840015411377,0.8774213542540868,0.14316579181627107,0.4586476032718604,V8
4rs7pa7W60g_30_40.wav,V6,inline-6,0.9459303021430969,0.8355164315019336,0.1490218882127996,0.7409238465928916,V8
4rs7pa7W60g_30_40.wav,V6,single-cylinder,0.9577017426490784,0.8928431330657587,0.10703693341497987,0.6059460740701927,V8
1hPPwSVRXeM_30_40.wav,inline-4,V6,0.9495903253555298,0.9021455347537994,0.11851058048137818,0.40034223449935297,V8
1hPPwSVRXeM_30_40.wav,inline-4,V8,0.9380802512168884,0.8839512297085353,0.09698742899610638,0.5581034786531575,V8
1hPPwSVRXeM_30_40.wav,inline-4,inline-4,0.913040041923523,0.8774213542540868,0.14316579181627107,0.24879328516651955,V8
1hPPwSVRXeM_30_40.wav,inline-4,inline-6,0.9100630879402161,0.8355164315019336,0.1490218882127996,0.500239644875736,V8
1hPPwSVRXeM_30_40.wav,inline-4,single-cylinder,0.9513704776763916,0.8928431330657587,0.10703693341497987,0.5467957904186554,V8
1i3ni_oYbcY_25_35.wav,V8,V6,0.726117730140686,0.9021455347537994,0.11851058048137818,-1.4853340849239451,inline-6
1i3ni_oYbcY_25_35.wav,V8,V8,0.7339692115783691,0.8839512297085353,0.09698742899610638,-1.5464067836687097,inline-6
